gene_id,gene_symbol,cds_length,classification_v7,busted_p,busted_lrt,bh_fdr,bh_fdr_sig,storey_q,storey_sig,relax_K,relax_p,relax_fdr_sig,has_relax_active,relax_intensified,relax_relaxed,has_selectome,n_hars,has_doan_campra,tau,brain_tau,phyloP_cds,phyloP_gene,phastCons_cds,phastCons_gene,nc_conservation,gds_p_pct_resid,gds_lrt_pct_resid,gds_relax_pct,gds_selectome,gds_v7,rds_doan,rds_tau,rds_nc,rds_brain,rds_v7,classification_loo_campra,classification_loo_tau,rds_v7_no_brain,classification_loo_brain
ENSG00000010256,UQCRC1,53740,neutral,0.2804904812157499,1.156136618108576,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6456103481861406,0.0,3.468358,0.423744,0.777594,0.152197,-3.0446139999999997,0.367109,0.310213,0.500000,0.000000,0.321552,0.000000,0.365702,0.556293,0.000000,0.230499,neutral,neutral,0.288123,neutral
ENSG00000010278,CD9,49488,gene-driven,1.393329895904571e-14,62.42660481822531,9.665861788325434e-14,True,9.665862e-14,True,2.276151070581172,1.023054796833733e-05,True,True,True,False,False,0,False,0.6195840950222746,0.0,3.332876,-0.059421,0.744447,0.05999,-3.392297,0.630076,0.861279,0.796649,0.000000,0.638240,0.000000,0.337153,0.650382,0.000000,0.246884,gene-driven,gene-driven,0.308605,gene-driven
ENSG00000010295,IFFO1,117270,neutral,0.5,-1.169300230685622e-05,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6106130019547676,0.0,3.722233,0.364744,0.870638,0.160988,-3.357489,0.124849,0.094290,0.500000,0.000000,0.171984,0.000000,0.326699,0.642139,0.000000,0.242209,regulation-driven,neutral,0.302762,neutral
ENSG00000010322,NISCH,227240,neutral,2.031028761839693e-08,34.03798224175989,9.109411236601112e-08,True,9.109411e-08,True,4.069211839132516e-09,0.3844161341574194,False,True,False,False,False,0,False,0.6628511231017815,0.0,3.003289,0.350865,0.817081,0.157901,-2.652424,0.072778,0.529956,0.005000,0.000000,0.185459,0.000000,0.383193,0.463410,0.000000,0.211651,neutral,neutral,0.264563,neutral
ENSG00000010539,ZNF200,65043,gene-driven,0.0,112.3004212506239,0.0,True,0.000000e+00,True,7.994430179299959,1.764144386129374e-13,True,True,True,False,False,0,False,0.8760051133926973,0.0,1.009761,0.17513,0.376293,0.12267,-0.8346309999999999,0.955770,0.928830,1.000000,0.000000,0.813168,0.000000,0.642943,0.118014,0.000000,0.190239,gene-driven,gene-driven,0.237799,gene-driven
ENSG00000010704,HFE,112220,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.49313405639876595,0.0,0.771829,-0.066166,0.317662,0.066455,-0.837995,0.135505,0.102332,0.500000,0.000000,0.178126,0.000000,0.184560,0.118215,0.000000,0.075694,neutral,neutral,0.094617,neutral
ENSG00000010803,SCMH1,225370,neutral,1.08080211447259e-13,58.32581085592392,7.064270325081029e-13,True,7.064270e-13,True,0.8071809198448491,0.1807171984872075,False,True,False,False,False,0,False,0.49389986455781854,0.0,4.060511,0.210584,0.945441,0.16016,-3.849927,0.130881,0.784077,0.403590,0.000000,0.361749,0.000000,0.186168,0.752915,0.000000,0.234771,neutral,neutral,0.293463,neutral
ENSG00000011007,ELOA,164720,gene-driven (relaxed),7.676345781248983e-09,35.98395006809733,3.5093882275673204e-08,True,3.509388e-08,True,0.2734791595062618,1.375206115095118e-05,True,True,False,True,False,0,False,0.35235375272153097,0.0,2.72313,0.43598,0.713846,0.169302,-2.28715,0.145557,0.638721,0.136740,0.000000,0.269909,0.000000,0.031765,0.371733,0.000000,0.100875,neutral,neutral,0.126093,neutral
ENSG00000011021,CLCN6,154820,gene-driven,0.0,96.17831758075044,0.0,True,0.000000e+00,True,2.384890955002748,0.04013406985519874,False,True,False,False,False,0,False,0.4930192703819904,0.0,4.859874,0.273717,0.905291,0.105771,-4.586157,0.908926,0.889827,0.813481,0.000000,0.747769,0.000000,0.184158,0.904704,0.000000,0.272216,gene-driven,gene-driven,0.340269,gene-driven
ENSG00000011083,SLC6A7,100430,neutral,0.04126189854368617,4.989337155486282,0.11633956002914132,False,1.163396e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9454555727613696,0.0,3.699572,0.323281,0.886137,0.129962,-3.3762909999999997,0.180338,0.206474,0.500000,0.000000,0.225060,0.000000,0.774427,0.645356,0.000000,0.354946,regulation-driven,neutral,0.443682,regulation-driven
ENSG00000011114,BTBD7,244900,neutral,0.5,-0.007717974003753625,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.45798358625512514,0.0,4.604504,0.388723,0.916309,0.120226,-4.215781000000001,0.016687,0.013671,0.500000,0.000000,0.109942,0.000000,0.141335,0.838762,0.000000,0.245024,regulation-driven,regulation-driven,0.306280,regulation-driven
ENSG00000011376,LARS2,170440,gene-driven,0.0,75.66877037391532,0.0,True,0.000000e+00,True,0.8246723052343645,0.9594302507365163,False,True,False,False,False,0,False,0.3462644448584187,0.0,3.606315,0.038497,0.786127,0.065805,-3.567818,0.904101,0.849216,0.412336,0.000000,0.653667,0.000000,0.027342,0.688380,0.000000,0.178930,gene-driven,gene-driven,0.223663,gene-driven
ENSG00000011405,PIK3C2A,265450,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.455004668269108,0.0,4.097134,0.428984,0.929328,0.147765,-3.66815,0.012867,0.010253,0.500000,0.000000,0.107579,0.000000,0.136912,0.712103,0.000000,0.212254,regulation-driven,neutral,0.265317,regulation-driven
ENSG00000011465,DCN,122610,neutral,0.2436055570054579,1.438115501565335,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7216824457741015,0.0,4.074701,0.126178,0.869578,0.066243,-3.9485230000000002,0.119622,0.104544,0.500000,0.000000,0.173231,0.000000,0.445316,0.777242,0.000000,0.305639,regulation-driven,neutral,0.382049,regulation-driven
ENSG00000012171,SEMA3B,135310,gene-driven,0.0,102.2200062875854,0.0,True,0.000000e+00,True,6.136761341533132,8.602390837775253e-06,True,True,True,False,False,0,False,0.9182374789435691,0.414,2.459571,0.681359,0.613207,0.238401,-1.778212,0.913752,0.901287,1.000000,0.000000,0.790199,0.000000,0.712505,0.273824,0.999598,0.446502,neutral,gene-driven,0.308228,gene-driven
ENSG00000012232,EXTL3,228870,gene-driven,0.0,197.2966886341019,0.0,True,0.000000e+00,True,20.13393261836401,0.0,True,True,True,False,False,0,False,0.4714913390095479,0.0,5.093261,0.429289,0.906284,0.113496,-4.663972,0.891838,0.971452,1.000000,0.000000,0.803579,0.000000,0.158223,0.918376,0.000000,0.269150,gene-driven,gene-driven,0.336437,gene-driven
ENSG00000012660,ELOVL5,72780,neutral,0.4884117996709938,0.0468983932514675,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6678477057403905,0.0,4.406128,0.093987,0.902225,0.07891,-4.312141,0.262163,0.202654,0.500000,0.000000,0.252553,0.000000,0.388822,0.857660,0.000000,0.311620,regulation-driven,neutral,0.389526,neutral
ENSG00000012779,ALOX5,80830,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.908526238190138,0.0,4.524308,0.03718,0.879377,0.073308,-4.487128,0.225573,0.175111,0.500000,0.000000,0.231484,0.000000,0.693205,0.887415,0.000000,0.395155,regulation-driven,neutral,0.493944,regulation-driven
ENSG00000012822,CALCOCO1,138650,gene-driven,0.0,378.5567771948699,0.0,True,0.000000e+00,True,4.65113098747584,0.0005075726507998146,True,True,True,False,False,0,False,0.5088811747397962,0.0,2.356328,0.446745,0.879555,0.19639,-1.909583,0.913349,0.995778,1.000000,0.000000,0.818406,0.000000,0.203659,0.299357,0.000000,0.125754,gene-driven,gene-driven,0.157193,gene-driven
ENSG00000012963,UBR7,53470,neutral,1.380762232661148e-06,25.5994553765413,5.5252705915177396e-06,True,5.525271e-06,True,1.34383250160964e-08,0.1091848061067385,False,True,False,False,False,0,False,0.6752853392704036,0.0,3.368804,0.330005,0.808238,0.127491,-3.038799,0.475271,0.711098,0.005000,0.000000,0.380674,0.000000,0.398070,0.555287,0.000000,0.238339,neutral,gene-driven,0.297924,neutral
ENSG00000013016,EHD3,74510,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.70194118661557,0.0,5.315791,0.220377,0.906016,0.085958,-5.095414,0.254121,0.195818,0.500000,0.000000,0.247688,0.000000,0.425412,0.972457,0.000000,0.349467,regulation-driven,neutral,0.436834,regulation-driven
ENSG00000013293,SLC7A14,62290,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9779393008726199,0.0,4.527918,0.293684,0.899524,0.1167,-4.234234,0.311017,0.237837,0.500000,0.000000,0.280207,0.000000,0.871532,0.842380,0.000000,0.428478,regulation-driven,neutral,0.535597,regulation-driven
ENSG00000013297,CLDN11,15780,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9280123380919423,0.0,3.823661,0.19363,0.87465,0.100466,-3.630031,0.741858,0.614194,0.500000,0.000000,0.543908,0.000000,0.733816,0.703659,0.000000,0.359369,neutral,neutral,0.449211,neutral
ENSG00000013374,NUB1,94170,gene-driven,0.0,209.2928867438532,0.0,True,0.000000e+00,True,3.866638801559145,0.0,True,True,True,False,False,0,False,0.3012471376674222,0.0,2.807085,0.035071,0.809942,0.083075,-2.772014,0.936470,0.979091,0.987770,0.000000,0.819046,0.000000,0.010052,0.492561,0.000000,0.125653,gene-driven,gene-driven,0.157067,gene-driven
ENSG00000013392,RWDD2A,17580,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6891259944336237,0.0,2.98321,1.5609,0.77309,0.420995,-1.4223100000000002,0.714918,0.589666,0.500000,0.000000,0.527121,0.000000,0.412143,0.208886,0.000000,0.155257,neutral,neutral,0.194072,neutral
ENSG00000013441,CLK1,71260,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4982489769334241,0.0,3.515866,0.854121,0.793554,0.246053,-2.661745,0.268396,0.206876,0.500000,0.000000,0.256001,0.000000,0.191194,0.464616,0.000000,0.163953,neutral,neutral,0.204941,neutral
ENSG00000013561,RNF14,109110,neutral,0.0244823031877871,6.03331512157456,0.07078665783158851,False,7.078666e-02,False,1.0,1.0,False,False,False,False,False,0,False,0.5418625041197391,0.0,4.02344,0.609711,0.89503,0.203406,-3.413729,0.164053,0.203458,0.500000,0.000000,0.218456,0.000000,0.246884,0.657016,0.000000,0.225975,neutral,neutral,0.282469,neutral
ENSG00000013583,HEBP1,18070,gene-driven,1.317834730230061e-13,57.92875254234787,8.590969787895574e-13,True,8.590970e-13,True,2.988977317066071,2.078846975117621e-06,True,True,True,False,False,0,False,0.5588312327517924,0.0,2.692021,0.064183,0.831411,0.064204,-2.627838,0.830318,0.879976,0.894913,0.000000,0.733587,0.000000,0.265782,0.457378,0.000000,0.180790,gene-driven,gene-driven,0.225988,gene-driven
ENSG00000013810,TACC3,129390,neutral,0.5,-0.007567277585621923,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8968823712879717,0.0,0.767842,-0.138708,0.294009,0.074195,-0.90655,0.101729,0.078810,0.500000,0.000000,0.159248,0.000000,0.676116,0.126055,0.000000,0.200543,neutral,neutral,0.250678,neutral
ENSG00000014123,UFL1,83860,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4312480958585016,0.0,3.982425,0.404786,0.912354,0.119819,-3.577639,0.214314,0.166466,0.500000,0.000000,0.224950,0.000000,0.107961,0.691395,0.000000,0.199839,neutral,neutral,0.249799,neutral
ENSG00000014138,POLA2,115130,gene-driven,0.0,228.1799132670931,0.0,True,0.000000e+00,True,2.044475560664605,1.665334536937735e-15,True,True,True,False,False,0,False,0.5173612168436491,0.0,2.895261,0.101361,0.734557,0.086615,-2.7939000000000003,0.923603,0.982308,0.757933,0.000000,0.769540,0.000000,0.215521,0.499598,0.000000,0.178780,gene-driven,gene-driven,0.223475,gene-driven
ENSG00000014164,ZC3H3,185190,gene-driven,6.932288076910709e-12,50.00336857937509,4.047089306872519e-11,True,4.047089e-11,True,3.131189450446855,5.517605086269306e-06,True,True,True,False,False,1,False,0.5072074470525612,0.0,1.250501,-0.20114,0.424409,0.090031,-1.4516410000000002,0.158424,0.752111,0.911678,0.000000,0.463417,0.000000,0.201649,0.215521,0.000000,0.104292,gene-driven,gene-driven,0.130366,gene-driven
ENSG00000014257,ACP3,59220,gene-driven,1.656685232165334e-05,20.62991905309173,6.122104268046337e-05,True,6.122104e-05,True,1.549102170959736,0.5848005104780376,False,True,False,False,False,0,False,0.998511006066914,0.0,1.843333,0.082871,0.59482,0.058423,-1.7604620000000002,0.416767,0.633695,0.657858,0.000000,0.467549,0.000000,0.958384,0.271210,0.000000,0.307398,neutral,gene-driven,0.384248,neutral
ENSG00000014641,MDH1,95330,gene-driven,0.0,83.24037415565545,0.0,True,0.000000e+00,True,1.554975340879635,0.0755258133374801,False,True,False,False,False,0,False,0.7712883512705389,0.0,5.216509,0.471517,0.949597,0.131559,-4.744992,0.934861,0.881383,0.659223,0.000000,0.723461,0.000000,0.504222,0.931846,0.000000,0.359017,gene-driven,gene-driven,0.448771,gene-driven
ENSG00000014824,SLC30A9,57070,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.46146213712479606,0.0,4.359549,0.242605,0.915648,0.118439,-4.116944,0.341174,0.265179,0.500000,0.000000,0.298965,0.000000,0.144753,0.813631,0.000000,0.239596,neutral,neutral,0.299495,neutral
ENSG00000014914,MTMR11,74610,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6912779830915512,0.0,2.315929,0.837708,0.838512,0.308002,-1.478221,0.253317,0.195215,0.500000,0.000000,0.247226,0.000000,0.414355,0.219743,0.000000,0.158524,neutral,neutral,0.198156,neutral
ENSG00000014919,COX15,32560,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.40142551457113224,0.0,4.009274,0.36571,0.849028,0.119032,-3.6435639999999996,0.539606,0.429634,0.500000,0.000000,0.417752,0.000000,0.077201,0.707077,0.000000,0.196070,neutral,neutral,0.245087,neutral
ENSG00000015520,NPC1L1,275130,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9790695241069307,0.0,2.351067,0.235364,0.606443,0.149565,-2.115703,0.011460,0.009449,0.500000,0.000000,0.106846,0.000000,0.877764,0.335545,0.000000,0.303327,regulation-driven,neutral,0.379159,regulation-driven
ENSG00000015592,STMN4,55350,neutral,1.862918708184225e-10,43.42111850401488,9.733358880786066e-10,True,9.733359e-10,True,1.008032096256642,0.9848336939085202,False,True,False,False,False,0,False,0.995207923328748,0.0,4.243823,0.392655,0.934451,0.154,-3.851168,0.533977,0.807398,0.502885,0.000000,0.529688,0.000000,0.940290,0.753518,0.000000,0.423452,neutral,gene-driven,0.529315,neutral
ENSG00000016082,ISL1,30360,neutral,1.100020075028851e-11,49.0799183131021,6.32543335629307e-11,True,6.325433e-11,True,1.0,1.0,False,False,False,False,False,0,False,0.9364457417882173,0.356,5.854656,1.04512,0.956827,0.311213,-4.8095360000000005,0.719743,0.844793,0.500000,0.000000,0.605348,0.000000,0.751106,0.941295,0.998191,0.622738,dual-driven,neutral,0.528875,neutral
ENSG00000016391,CHDH,58030,neutral,0.4973832471607733,0.01049449687707238,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7452291916744422,0.0,3.669775,0.851314,0.783672,0.237587,-2.818461,0.334138,0.259952,0.500000,0.000000,0.294934,0.000000,0.472055,0.505629,0.000000,0.244421,neutral,neutral,0.305526,neutral
ENSG00000016490,CLCA1,106490,neutral,0.5,-0.008315035513078328,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9991954497432135,0.0,1.854549,0.204042,0.607291,0.085172,-1.650507,0.151387,0.113189,0.500000,0.000000,0.186942,0.000000,0.967029,0.250302,0.000000,0.304333,regulation-driven,neutral,0.380416,regulation-driven
ENSG00000016602,CLCA4,84150,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9889956810597498,0.369,1.59098,0.217595,0.516275,0.134174,-1.373385,0.213108,0.165259,0.500000,0.000000,0.224166,0.000000,0.912545,0.200844,0.998794,0.478106,regulation-driven,neutral,0.347934,neutral
ENSG00000016864,GLT8D1,58050,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5577699074946338,0.0,3.755915,0.872279,0.865769,0.216336,-2.883636,0.333735,0.259550,0.500000,0.000000,0.294672,0.000000,0.264576,0.522718,0.000000,0.196823,neutral,neutral,0.246029,neutral
ENSG00000017427,IGF1,28940,gene-driven,0.0,99.98702066845544,0.0,True,0.000000e+00,True,5.93771939114355,8.881784197001252e-16,True,True,True,False,False,2,False,0.7582398531239201,0.0,4.715498,0.375165,0.95191,0.191111,-4.340333,0.981102,0.928026,1.000000,0.000000,0.821793,0.000000,0.486932,0.863490,0.000000,0.337606,gene-driven,gene-driven,0.422007,gene-driven
ENSG00000018280,SLC11A1,89070,regulation-driven,0.4841646428926427,0.06436615656639333,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9559100012741276,0.08,3.440703,0.382262,0.723097,0.128868,-3.058441,0.198030,0.152996,0.500000,0.000000,0.215209,0.000000,0.800965,0.559509,0.989144,0.537947,regulation-driven,regulation-driven,0.425148,regulation-driven
ENSG00000018408,WWTR1,70360,gene-driven,0.002328234588058087,10.73899561123108,0.0073903247230382415,True,7.390325e-03,True,7.550926728148982,6.110619787946803e-09,True,True,True,False,False,0,False,0.6322795489108435,0.0,3.923413,0.120702,0.882155,0.084507,-3.802711,0.312023,0.422195,1.000000,0.000000,0.435867,0.000000,0.351427,0.741255,0.000000,0.273170,neutral,gene-driven,0.341463,neutral
ENSG00000018510,AGPS,234850,neutral,1.78658498217743e-07,29.68928500819311,7.505467653167683e-07,True,7.505468e-07,True,1.77136167318961,0.0001911159226899439,True,True,True,False,False,0,False,0.40505255490661246,0.0,4.682423,0.295745,0.949143,0.15061,-4.386678,0.061118,0.444713,0.706215,0.000000,0.296048,0.000000,0.081021,0.872738,0.000000,0.238440,neutral,neutral,0.298050,neutral
ENSG00000019102,VSIG2,20450,neutral,0.04375002904920772,4.872231643377745,0.12294499688743457,False,1.229450e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.9632088662918435,0.0,1.495844,0.310104,0.700342,0.187508,-1.18574,0.695617,0.631082,0.500000,0.000000,0.532791,0.000000,0.826498,0.167270,0.000000,0.248442,neutral,neutral,0.310553,neutral
ENSG00000019485,PRDM11,129230,gene-driven,0.0,115.114816902591,0.0,True,0.000000e+00,True,1.978260125600099,4.80325482166144e-07,True,True,True,False,False,0,False,0.6031569042325411,0.0,4.139523,0.305992,0.884843,0.125275,-3.833531,0.917370,0.919984,0.746058,0.000000,0.746286,0.000000,0.318858,0.749095,0.000000,0.266988,gene-driven,gene-driven,0.333735,gene-driven
ENSG00000019505,SYT13,29130,gene-driven,0.0,95.50225486958334,0.0,True,0.000000e+00,True,10.62093185754812,1.110223024625157e-16,True,True,True,False,False,0,False,0.953353487983281,0.0,2.841724,-0.024584,0.840965,0.058187,-2.866308,0.980700,0.923000,1.000000,0.000000,0.820145,0.000000,0.794733,0.519099,0.000000,0.328458,gene-driven,gene-driven,0.410573,gene-driven
ENSG00000019582,CD74,52420,neutral,0.5,-0.002259661538118962,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8155897492705266,0.0,1.965169,0.12416,0.691923,0.099201,-1.841009,0.373140,0.293124,0.500000,0.000000,0.318536,0.000000,0.554885,0.287093,0.000000,0.210495,neutral,neutral,0.263118,neutral
ENSG00000019995,ZRANB1,69160,neutral,0.1724893826013685,2.128544827766746,0.42748489738874285,False,4.274849e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.49383814360064515,0.0,5.345629,0.274649,0.920618,0.094492,-5.07098,0.289505,0.252312,0.500000,0.000000,0.277021,0.000000,0.185364,0.969843,0.000000,0.288802,neutral,neutral,0.361002,neutral
ENSG00000020633,RUNX3,73100,gene-driven,9.992007221626409e-16,67.71736345400132,7.40689179141129e-15,True,7.406892e-15,True,8.138032615017929,3.612304899647256e-10,True,True,True,False,False,0,False,0.953103617477649,0.0,3.985742,0.160473,0.91749,0.134102,-3.825269,0.535585,0.860676,1.000000,0.000000,0.645657,0.000000,0.793928,0.746884,0.000000,0.385203,neutral,gene-driven,0.481504,gene-driven
ENSG00000020922,MRE11,191160,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.44698734281697566,0.0,3.709088,0.173827,0.859032,0.08212,-3.5352609999999998,0.043225,0.033977,0.500000,0.000000,0.125322,0.000000,0.126860,0.682549,0.000000,0.202352,regulation-driven,neutral,0.252940,neutral
