p_value,lrt,evidence_ratio,n_sites,n_sequences,gene_id,bh_fdr,fdr_significant,p_significant
6.405216301796912e-09,36.34601190503963,,661,10,ENSG00000074317,2.947229036552992e-08,True,True
0.5,0.0,,2327,10,ENSG00000074410,0.5,False,False
0.5,0.0,,3011,10,ENSG00000074416,0.5,False,False
0.4379229882207858,0.2651300589550374,,671,10,ENSG00000074771,0.5,False,False
0.4999928460522569,2.861599568859674e-05,,2135,10,ENSG00000074935,0.5,False,False
0.4866366766265576,0.05418059531075414,,1357,10,ENSG00000075073,0.5,False,False
0.4946982136098012,0.0213203825042001,,1663,10,ENSG00000075142,0.5,False,False
0.5,0.0,,1085,10,ENSG00000075188,0.5,False,False
0.3489544321670277,0.7193335031570314,,696,10,ENSG00000075290,0.5,False,False
0.0003289922133789536,14.65265858902421,,1414,10,ENSG00000075303,0.001117001549042263,True,True
0.448036696846951,0.2194659135020629,,2435,10,ENSG00000075407,0.5,False,False
0.5,-0.005775224344688468,,8606,10,ENSG00000075420,0.5,False,False
0.008932820555880738,8.049751803468098,,4202,10,ENSG00000075673,0.02705959162299074,True,True
0.5,0.0,,2483,10,ENSG00000075884,0.5,False,False
0.5,0.0,,1317,10,ENSG00000075914,0.5,False,False
0.5,0.0,,4872,10,ENSG00000075945,0.5,False,False
0.0,182.3306480850515,,3338,10,ENSG00000075975,0.0,True,True
0.5,0.0,,2616,10,ENSG00000076003,0.5,False,False
0.0,87.80580860493137,,1364,9,ENSG00000076053,0.0,True,True
4.50195436485501e-14,60.07824126190826,,2381,10,ENSG00000076067,3.00170522932826e-13,True,True
0.3417678496034371,0.7609527883105329,,3063,10,ENSG00000076248,0.5,False,False
0.5,0.0,,3056,10,ENSG00000076321,0.5,False,False
0.5,-0.003453774261288345,,13114,10,ENSG00000076356,0.5,False,False
0.007547691489165731,8.386732689985365,,3058,10,ENSG00000076513,0.022975653284645254,True,True
0.0,98.62028424492019,,3368,9,ENSG00000076604,0.0,True,True
0.3741987846704153,0.5796418647551036,,2784,10,ENSG00000076641,0.5,False,False
0.4581739623854192,0.1747183117695386,,4264,10,ENSG00000076706,0.5,False,False
0.5,-0.00972450109111378,,5744,10,ENSG00000077092,0.5,False,False
0.0,241.1666653693246,,13051,10,ENSG00000077097,0.0,True,True
5.667077362936368e-10,41.19606041384395,,4872,10,ENSG00000077150,2.8244531866979455e-09,True,True
0.5,-0.0002591808861325262,,1031,10,ENSG00000077152,0.5,False,False
0.0,88.00413677474717,,9909,10,ENSG00000077157,0.0,True,True
0.000413633652092682,14.1947653874231,,7415,10,ENSG00000077232,0.0013948568037349155,True,True
0.162229922148127,2.251186993555166,,3445,10,ENSG00000077327,0.4056971507113041,False,False
0.5,0.0,,3453,10,ENSG00000077420,0.5,False,False
0.3125998794973234,0.9393681317778828,,1038,10,ENSG00000077498,0.5,False,False
0.5,0.0,,4124,10,ENSG00000077943,0.5,False,False
0.184030392466486,1.999014355831605,,3301,10,ENSG00000078124,0.4511420266773294,False,False
0.0,138.9493447228888,,8079,10,ENSG00000078177,0.0,True,True
0.5,-3.637978807091713e-12,,2261,10,ENSG00000078237,0.5,False,False
0.5,0.0,,7385,10,ENSG00000078295,0.5,False,False
0.0,137.7575832519105,,818,10,ENSG00000078399,0.0,True,True
0.5,0.0,,508,10,ENSG00000078401,0.5,False,False
0.3461053619744013,0.7357297106391343,,2345,10,ENSG00000078725,0.5,False,False
0.0,129.8262629551027,,6417,10,ENSG00000078900,0.0,True,True
0.0,108.0424585543369,,4349,10,ENSG00000079277,0.0,True,True
0.0,132.0015085719206,,1896,10,ENSG00000079393,0.0,True,True
2.742250870824137e-14,61.06955074094003,,4570,10,ENSG00000079459,1.8507402756416904e-13,True,True
0.3087168689240385,0.9643670466684853,,1452,10,ENSG00000079557,0.5,False,False
0.5,0.0,,529,10,ENSG00000079689,0.5,False,False
0.0,97.83924972351815,,6613,10,ENSG00000079739,0.0,True,True
0.5,0.0,,1610,10,ENSG00000079931,0.5,False,False
0.5,-0.006734382463037036,,932,10,ENSG00000079950,0.5,False,False
0.5,0.0,,1354,10,ENSG00000080007,0.5,False,False
0.06879765825702755,3.966876781396422,,1460,10,ENSG00000080166,0.18833216960399288,False,False
0.0002162884464726456,15.49150092057971,,1617,10,ENSG00000080293,0.000741943953624096,True,True
0.0,239.0773335362319,,7911,10,ENSG00000080298,0.0,True,True
0.3627323115626909,0.6418859397745109,,933,10,ENSG00000080371,0.5,False,False
0.5,-0.0005644900738843717,,2512,10,ENSG00000080546,0.5,False,False
0.4402325736972907,0.2546098691309453,,2622,10,ENSG00000080608,0.5,False,False
0.0,121.9158213949268,,7140,10,ENSG00000080802,0.0,True,True
0.5,-0.008710937021533027,,18452,10,ENSG00000080815,0.5,False,False
0.3044736041489799,0.992047401756281,,3348,10,ENSG00000080819,0.5,False,False
2.29962321804944e-05,19.97406598637463,,3227,10,ENSG00000081014,8.416722506679849e-05,True,True
0.0,94.23493990448333,,3230,10,ENSG00000081019,0.0,True,True
0.0,234.5739534474851,,6550,10,ENSG00000081026,0.0,True,True
0.3462668090080488,0.7347969924085191,,1880,10,ENSG00000081051,0.5,False,False
0.5,0.0,,2562,10,ENSG00000081148,0.5,False,False
0.5,-0.001039382565068081,,4184,10,ENSG00000081177,0.5,False,False
0.5,-6.587008283531759e-05,,1154,10,ENSG00000081181,0.5,False,False
0.4234606642142629,0.3322949424909893,,2369,10,ENSG00000081277,0.5,False,False
0.4997143515209951,0.00114292042053421,,2588,10,ENSG00000081307,0.5,False,False
0.2163849669885641,1.67509804484871,,1035,10,ENSG00000081320,0.5,False,False
2.703393064962256e-14,61.09599753801376,,1599,10,ENSG00000081692,1.8294798782479266e-13,True,True
0.5,0.0,,2916,10,ENSG00000081760,0.5,False,False
0.001583835881962259,11.50951684064421,,2312,10,ENSG00000081791,0.005099028917074613,True,True
2.211176242106205e-10,43.07835833164427,,2354,10,ENSG00000081800,1.144241058106533e-09,True,True
5.062369246022769e-08,32.21139791890164,,4270,10,ENSG00000082068,2.2049233476109678e-07,True,True
0.0,311.1808779368876,,4682,10,ENSG00000082074,0.0,True,True
0.4183815903275619,0.3564283736050129,,1565,10,ENSG00000082293,0.5,False,False
0.2525646343989558,1.365881809189887,,1236,10,ENSG00000082497,0.5,False,False
0.5,0.0,,2747,10,ENSG00000082512,0.5,False,False
0.0004200342582864613,14.16405420431329,,958,10,ENSG00000082515,0.0014154813012986847,True,True
0.5,-0.0004170099273324013,,4519,10,ENSG00000082516,0.5,False,False
0.5,-0.002970442030346021,,1880,10,ENSG00000082556,0.5,False,False
0.5,-0.002560289485700196,,2844,10,ENSG00000082996,0.5,False,False
0.5,0.0,,2746,10,ENSG00000083123,0.5,False,False
0.5,-0.0008746275561861694,,12233,10,ENSG00000083168,0.5,False,False
0.5,0.0,,5732,10,ENSG00000083520,0.5,False,False
0.2268338486275861,1.580780586504261,,3326,10,ENSG00000083535,0.5,False,False
0.3127800872378889,0.9382155029434216,,1136,10,ENSG00000083635,0.5,False,False
2.381428387820961e-14,61.35056993661419,,3666,10,ENSG00000083720,1.6182001094291615e-13,True,True
0.4062665816613804,0.4151970984039508,,642,10,ENSG00000083782,0.5,False,False
3.386180225106727e-15,65.23624110797755,,1145,10,ENSG00000083937,2.4269251354007e-14,True,True
0.0,139.8779927394608,,1421,10,ENSG00000084073,0.0,True,True
0.5,0.0,,2940,10,ENSG00000084092,0.5,False,False
0.0,468.1632790940348,,7194,10,ENSG00000084093,0.0,True,True
0.1431760827433422,2.501065755328455,,3049,10,ENSG00000084110,0.36593473518148556,False,False
2.948647779887903e-06,24.08203338379826,,3234,10,ENSG00000084444,1.1485179371309654e-05,True,True
8.597567102697212e-13,54.17790533082007,,801,10,ENSG00000084628,5.305744264121083e-12,True,True
2.59141271191643e-06,24.34032040368402,,1136,10,ENSG00000084652,1.0133401595182643e-05,True,True
0.5,0.0,,6012,10,ENSG00000084710,0.5,False,False
0.0,116.9069247976367,,3609,10,ENSG00000084731,0.0,True,True
0.5,-0.0006750145485057146,,233,10,ENSG00000084733,0.5,False,False
0.5,0.0,,1283,10,ENSG00000084764,0.5,False,False
0.0,89.3087427118844,,1386,10,ENSG00000085365,0.0,True,True
0.5,-0.00881754768488463,,2239,10,ENSG00000085491,0.5,False,False
0.3462784335458061,0.7347298514505383,,5628,10,ENSG00000085552,0.5,False,False
0.5,-0.008007846379769035,,2717,10,ENSG00000085662,0.5,False,False
0.4956709710919523,0.01739151310903253,,4666,10,ENSG00000085733,0.5,False,False
0.4971338529113907,0.01149757366511039,,1903,10,ENSG00000085840,0.5,False,False
0.5,-0.0001280253563891165,,697,10,ENSG00000085871,0.5,False,False
0.0,180.0741955584817,,3503,10,ENSG00000085978,0.0,True,True
0.5,0.0,,1665,10,ENSG00000086062,0.5,False,False
0.5,0.0,,524,10,ENSG00000086065,0.5,False,False
0.5,0.0,,7260,10,ENSG00000086102,0.5,False,False
3.653056024344181e-09,37.46910914326145,,1563,10,ENSG00000086159,1.7093415489264305e-08,True,True
6.661338147750939e-16,68.51432018857304,,2738,10,ENSG00000086189,5.00505981071196e-15,True,True
0.4728808777411735,0.1115291714886553,,631,10,ENSG00000086289,0.5,False,False
0.0002719690418366283,15.03335026882996,,3521,10,ENSG00000086300,0.0009291030316589211,True,True
4.379607787541318e-12,50.92183711443431,,1767,10,ENSG00000086589,2.5995428562327586e-11,True,True
0.5,0.0,,2617,10,ENSG00000086619,0.5,False,False
0.0,89.86497537721152,,1574,10,ENSG00000086730,0.0,True,True
0.5,0.0,,2293,10,ENSG00000086827,0.5,False,False
0.5,0.0,,5512,10,ENSG00000087085,0.5,False,False
0.5,0.0,,2056,9,ENSG00000087095,0.5,False,False
0.0,111.8724897680659,,7246,9,ENSG00000087111,0.0,True,True
2.376248198210362e-09,38.32919158224104,,5736,10,ENSG00000087116,1.1310486639137167e-08,True,True
0.0,184.9615818885213,,3490,10,ENSG00000087206,0.0,True,True
4.440892098500626e-16,69.26624333750806,,2321,10,ENSG00000087299,3.372365999685819e-15,True,True
0.000514756937905092,13.757337106872,,3134,10,ENSG00000087301,0.001725337607237148,True,True
0.03030211268779626,5.606781325439442,,1284,10,ENSG00000087302,0.08672192664505098,False,True
0.5,0.0,,1249,10,ENSG00000087338,0.5,False,False
0.0,126.3531849465253,,1817,10,ENSG00000087494,0.0,True,True
0.0,85.07040780553871,,1253,10,ENSG00000087884,0.0,True,True
6.08634277421416e-08,31.84297238341242,,2223,10,ENSG00000088035,2.639360850823124e-07,True,True
1.831817924680124e-06,25.03410900445306,,5079,10,ENSG00000088280,7.248577849927555e-06,True,True
0.4590020162369297,0.1711069913872052,,1794,10,ENSG00000088386,0.5,False,False
0.5,0.0,,1760,10,ENSG00000088451,0.5,False,False
3.33066907387547e-16,69.84757753047597,,1302,10,ENSG00000088726,2.5565969094840415e-15,True,True
2.132183318792613e-13,56.96664856653661,,6777,10,ENSG00000088808,1.3666855448034092e-12,True,True
0.01566389803354645,6.926499044624506,,1599,10,ENSG00000088926,0.046293659428912684,True,True
0.5,-0.000294428344204789,,845,10,ENSG00000088992,0.5,False,False
1.171666109633929e-06,25.92787323251468,,2984,10,ENSG00000089041,4.722744918410991e-06,True,True
0.5,0.0,,459,10,ENSG00000089116,0.5,False,False
4.891087534986127e-13,55.30615405352728,,8633,10,ENSG00000089127,3.0717511867450753e-12,True,True
0.0,362.1599130042159,,6590,10,ENSG00000089169,0.0,True,True
0.5,0.0,,2473,10,ENSG00000089225,0.5,False,False
0.4977421117399868,0.009052006877027452,,2371,10,ENSG00000089234,0.5,False,False
0.2047028167355141,1.786097690928727,,7432,10,ENSG00000089250,0.49164259316390496,False,False
0.0,121.0462445689045,,6290,10,ENSG00000089597,0.0,True,True
0.5,0.0,,1021,10,ENSG00000089692,0.5,False,False
0.5,0.0,,812,10,ENSG00000089723,0.5,False,False
0.5,-0.002113482696586289,,5110,10,ENSG00000089737,0.5,False,False
0.5,-0.004951783226715634,,1054,10,ENSG00000089775,0.5,False,False
0.0,166.0811431981638,,2577,10,ENSG00000089818,0.0,True,True
3.075960657294985e-06,23.99749223222534,,1854,10,ENSG00000089902,1.195299086670723e-05,True,True
0.5,-0.001233309929375537,,3162,10,ENSG00000090054,0.5,False,False
1.665334536937735e-16,71.5125218067551,,10155,10,ENSG00000090060,1.2963026583299364e-15,True,True
0.5,-0.005456541335661313,,509,10,ENSG00000090104,0.5,False,False
0.0,91.49233606149028,,501,10,ENSG00000090263,0.0,True,True
4.841516076936614e-12,50.72129722105456,,877,10,ENSG00000090266,2.853282105057194e-11,True,True
0.0,112.945738716171,,1448,10,ENSG00000090273,0.0,True,True
0.01906259762963858,6.53375984512968,,5034,10,ENSG00000090402,0.05580774609171413,False,True
0.2399656076762141,1.468224973283213,,688,10,ENSG00000090432,0.5,False,False
0.5,0.0,,3086,10,ENSG00000090470,0.5,False,False
0.5,-0.003836703348497394,,940,10,ENSG00000090520,0.5,False,False
0.0001352953235215226,16.42980681329936,,3073,10,ENSG00000090530,0.0004719207147237401,True,True
0.4974084870718223,0.01039300865522819,,4315,10,ENSG00000090539,0.5,False,False
0.5,0.0,,1237,9,ENSG00000090581,0.5,False,False
0.5,-0.004983097140211612,,10847,10,ENSG00000090686,0.5,False,False
0.5,0.0,,7388,10,ENSG00000090975,0.5,False,False
0.1428637624040187,2.505433265221654,,10557,10,ENSG00000091128,0.3655372192374429,False,False
0.5,0.0,,3735,10,ENSG00000091138,0.5,False,False
9.17650955223337e-11,44.83728439050174,,2949,10,ENSG00000091140,4.918530012156118e-10,True,True
0.3697921933327293,0.603333780371031,,377,10,ENSG00000091317,0.5,False,False
8.164641185359756e-11,45.07095167229636,,1566,10,ENSG00000091483,4.395121780950154e-10,True,True
0.5,-0.001169954746728763,,15290,10,ENSG00000091656,0.5,False,False
0.5,-0.0008211203930841293,,1366,10,ENSG00000091664,0.5,False,False
7.387062628261276e-10,40.66594719708519,,2971,10,ENSG00000091732,3.6343471328359633e-09,True,True
0.0,192.2198371063787,,4156,10,ENSG00000091831,0.0,True,True
0.5,0.0,,420,10,ENSG00000091844,0.5,False,False
9.074835327638198e-11,44.85956716824876,,2346,10,ENSG00000091879,4.869280573858942e-10,True,True
0.4995889120218742,0.001645028256461956,,694,10,ENSG00000092009,0.5,False,False
0.001966847063489763,11.07635262647818,,1125,10,ENSG00000092010,0.006283299482208144,True,True
0.0,108.4070739649433,,2165,10,ENSG00000092020,0.0,True,True
0.5,0.0,,2482,10,ENSG00000092051,0.5,False,False
0.5,0.0,,392,10,ENSG00000092067,0.5,False,False
0.5,0.0,,3528,10,ENSG00000092068,0.5,False,False
0.3844793639502722,0.5254359614627901,,2331,10,ENSG00000092201,0.5,False,False
0.5,-0.002993975140270777,,2760,10,ENSG00000092203,0.5,False,False
3.735900477863652e-14,60.44881104964952,,957,10,ENSG00000092345,2.507742102144913e-13,True,True
0.0,410.9553011315875,,11095,10,ENSG00000092529,0.0,True,True
0.0004016344523089521,14.2536420502729,,1959,10,ENSG00000092531,0.0013553119170859754,True,True
0.0,198.6574707016953,,2586,10,ENSG00000092607,0.0,True,True
5.473625441787533e-10,41.26552517199525,,2497,10,ENSG00000092820,2.736262607784039e-09,True,True
4.34154046047297e-10,41.72894899754465,,4551,10,ENSG00000092847,2.1968283062454275e-09,True,True
0.5,-0.002482627984136343,,7446,10,ENSG00000092853,0.5,False,False
0.0,194.4064229721334,,4135,9,ENSG00000092871,0.0,True,True
0.5,0.0,,1790,10,ENSG00000092969,0.5,False,False
0.5,-0.001927163757500239,,3390,10,ENSG00000092978,0.5,False,False
0.0,277.1406091012759,,5595,10,ENSG00000095015,0.0,True,True
0.4946428767171566,0.02154411481751595,,2568,10,ENSG00000095139,0.5,False,False
0.5,0.0,,5673,10,ENSG00000095203,0.5,False,False
5.364848565392322e-10,41.30567115602389,,2046,10,ENSG00000095261,2.684583175479015e-09,True,True
2.039606372683522e-08,34.0295534596662,,6907,10,ENSG00000095319,9.13964152948454e-08,True,True
0.0005298181349975839,13.69965914262139,,5130,10,ENSG00000095321,0.0017722363170665652,True,True
1.496133994471904e-09,39.25446839020151,,1057,10,ENSG00000095380,7.190116414012802e-09,True,True
0.5,0.0,,3932,10,ENSG00000095383,0.5,False,False
0.5,0.0,,1760,10,ENSG00000095464,0.5,False,False
0.5,0.0,,7085,10,ENSG00000095564,0.5,False,False
0.5,-0.0009276955079258187,,1212,10,ENSG00000095574,0.5,False,False
0.006955638473884751,8.5501109532197,,4535,10,ENSG00000095585,0.021258405485800127,True,True
0.01596671293215057,6.888203970200266,,2678,10,ENSG00000095596,0.04713259948042548,True,True
0.3922588399602283,0.4853723410051316,,4780,10,ENSG00000095627,0.5,False,False
0.3596799292888256,0.6587870954626851,,741,10,ENSG00000095739,0.5,False,False
0.5,0.0,,1542,10,ENSG00000095970,0.5,False,False
6.527336227080127e-09,36.30823944335498,,1481,10,ENSG00000095981,2.997873535872258e-08,True,True
8.841867662479075e-07,26.49090068420628,,1699,10,ENSG00000096060,3.5755650205830016e-06,True,True
0.5,0.0,,7898,10,ENSG00000096070,0.5,False,False
0.3949975693360068,0.4714569742118329,,469,10,ENSG00000096092,0.5,False,False
1.795983517399735e-05,20.46845098403901,,540,10,ENSG00000096395,6.622106757261885e-05,True,True
0.1989957472249986,1.842649289152178,,2302,10,ENSG00000096401,0.48165685970663896,False,False
0.0,99.5242056110801,,3658,10,ENSG00000096654,0.0,True,True
0.0,145.6175664516923,,10946,10,ENSG00000096696,0.0,True,True
0.5,0.0,,3305,10,ENSG00000096717,0.5,False,False
0.5,-0.003051647610845976,,1375,10,ENSG00000096746,0.5,False,False
0.05947422994547497,4.258129979803925,,6187,10,ENSG00000097007,0.16471315130779093,False,False
0.5,0.0,,2167,10,ENSG00000097033,0.5,False,False
0.5,0.0,,6815,10,ENSG00000097096,0.5,False,False
0.1937124645538076,1.896466360420163,,1116,10,ENSG00000099194,0.4718539660580994,False,False
0.5,0.0,,16161,10,ENSG00000099219,0.5,False,False
0.3576829345142334,0.6699223244177119,,1032,9,ENSG00000099256,0.5,False,False
4.307665335545607e-13,55.56021675509692,,2510,10,ENSG00000099260,2.715630846515063e-12,True,True
4.440892098500626e-16,69.3369916129086,,700,10,ENSG00000099282,3.372365999685819e-15,True,True
0.2348482278160257,1.511337263887981,,3733,10,ENSG00000099284,0.5,False,False
0.5,0.0,,7976,10,ENSG00000099814,0.5,False,False
0.04128253386639213,4.988337193524785,,1470,10,ENSG00000100439,0.11633956002914132,False,True
2.171351987101389e-11,47.7198774454082,,553,10,ENSG00000100442,1.2217539348237907e-10,True,True
3.242828228167127e-11,46.91768504650463,,3091,10,ENSG00000100445,1.8002039739847423e-10,True,True
0.5,0.0,,310,10,ENSG00000100448,0.5,False,False
0.0,176.3065687106719,,2347,10,ENSG00000100453,0.0,True,True
1.665334536937735e-16,71.19334365037503,,3154,10,ENSG00000100461,1.2963026583299364e-15,True,True
3.140315785188363e-11,46.98193128955609,,6696,10,ENSG00000100462,1.7491523757588933e-10,True,True
0.3600644657794588,0.6566500227472716,,858,10,ENSG00000100483,0.5,False,False
0.5,0.0,,5478,10,ENSG00000100504,0.5,False,False
0.4733031294772254,0.1097440989833558,,5920,10,ENSG00000100505,0.5,False,False
3.268414667223496e-05,19.27094645671605,,7423,10,ENSG00000100523,0.00011857837020255046,True,True
0.5,-0.0002593879580672365,,1521,10,ENSG00000100526,0.5,False,False
0.5,-0.00056996485000127,,1343,10,ENSG00000100528,0.5,False,False
0.5,-5.615060945274308e-05,,1584,10,ENSG00000100554,0.5,False,False
0.0,120.4155993857457,,2350,10,ENSG00000100565,0.0,True,True
0.1665617285527429,2.198484231093971,,1000,10,ENSG00000100567,0.4148613108769871,False,False
1.186948998532777e-06,25.90195445892095,,2210,10,ENSG00000100577,4.772743992483455e-06,True,True
1.081067246833101e-08,35.29916963974028,,2083,10,ENSG00000100583,4.9107109458884416e-08,True,True
0.4998716509652422,0.0005134620441822335,,5681,10,ENSG00000100592,0.5,False,False
0.5,0.0,,1938,10,ENSG00000100603,0.5,False,False
0.5,0.0,,4148,10,ENSG00000100604,0.5,False,False
0.5,0.0,,2405,10,ENSG00000100626,0.5,False,False
2.837963197777071e-11,47.18440398777602,,3915,10,ENSG00000100628,1.5896428992953997e-10,True,True
0.5,0.0,,7354,10,ENSG00000100644,0.5,False,False
0.2352301954607667,1.508087017036814,,919,10,ENSG00000100647,0.5,False,False
0.163697782077146,2.233172325468331,,646,10,ENSG00000100652,0.4091621950008664,False,False
0.1489356124557059,2.42218803383912,,1289,10,ENSG00000100665,0.3774219609023056,False,False
0.05528020518817911,4.404386414447799,,8725,10,ENSG00000100678,0.15335401037702337,False,False
